0,Time,Internal Clock,MSG
2023-03-08,01:13:44/157/Internal event
2023-03-08,01:13:44/158/Internal event
2023-03-08,01:13:44/159/Internal event
2023-03-08,01:13:45/160/Sent to machine_2
2023-03-08,01:13:45/161/Sent to machine_2
2023-03-08,01:13:45/162/Sent to machine_1
2023-03-08,01:13:45/163/Sent to machine_1
2023-03-08,01:13:46/164/Internal event
2023-03-08,01:13:46/165/Internal event
2023-03-08,01:13:46/166/Internal event
2023-03-08,01:13:47/167/Internal event
2023-03-08,01:13:47/168/RecFrom:process_2/QueueSize:
2023-03-08,01:13:47/169/Internal event
2023-03-08,01:13:47/170/Internal event
2023-03-08,01:13:48/171/Sent to machine_2
2023-03-08,01:13:48/172/Internal event
2023-03-08,01:13:48/173/RecFrom:process_2/QueueSize:
2023-03-08,01:13:48/174/Internal event
2023-03-08,01:13:49/175/Internal event
2023-03-08,01:13:49/176/Sent to machine_1
2023-03-08,01:13:49/177/Internal event
2023-03-08,01:13:49/178/Internal event
2023-03-08,01:13:50/179/Internal event
2023-03-08,01:13:50/180/Internal event
2023-03-08,01:13:50/181/Broadcast to all machines
2023-03-08,01:13:51/182/Internal event
2023-03-08,01:13:51/183/Internal event
2023-03-08,01:13:51/184/Internal event
2023-03-08,01:13:52/185/Internal event
2023-03-08,01:13:52/186/RecFrom:process_2/QueueSize:
2023-03-08,01:13:52/187/Internal event
2023-03-08,01:13:52/188/RecFrom:process_2/QueueSize:
2023-03-08,01:13:53/189/Internal event
2023-03-08,01:13:53/190/Sent to machine_2
2023-03-08,01:13:53/191/Internal event
2023-03-08,01:13:53/192/Sent to machine_2
2023-03-08,01:13:54/193/Internal event
2023-03-08,01:13:54/194/Broadcast to all machines
2023-03-08,01:13:54/195/Internal event
2023-03-08,01:13:54/196/Internal event
2023-03-08,01:13:55/197/Internal event
2023-03-08,01:13:55/198/Internal event
2023-03-08,01:13:55/199/Internal event
2023-03-08,01:13:56/200/Internal event
2023-03-08,01:13:56/201/Sent to machine_2
2023-03-08,01:13:56/202/Internal event
2023-03-08,01:13:56/203/Internal event
2023-03-08,01:13:57/204/Internal event
2023-03-08,01:13:57/205/Internal event
2023-03-08,01:13:57/206/Sent to machine_2
2023-03-08,01:13:58/207/Internal event
2023-03-08,01:13:58/208/Internal event
2023-03-08,01:13:58/209/Sent to machine_1
2023-03-08,01:13:58/210/Internal event
2023-03-08,01:13:59/211/Internal event
2023-03-08,01:13:59/212/Sent to machine_1
2023-03-08,01:13:59/213/Internal event
2023-03-08,01:13:59/214/Sent to machine_1
2023-03-08,01:14:00/215/Internal event
2023-03-08,01:14:00/216/Sent to machine_1
2023-03-08,01:14:00/217/Broadcast to all machines
2023-03-08,01:14:00/218/Internal event
2023-03-08,01:14:01/219/Internal event
2023-03-08,01:14:01/220/Internal event
2023-03-08,01:14:01/221/Internal event
2023-03-08,01:14:02/222/Internal event
2023-03-08,01:14:02/223/RecFrom:process_2/QueueSize:
2023-03-08,01:14:02/224/Broadcast to all machines
2023-03-08,01:14:02/225/Internal event
2023-03-08,01:14:03/226/Internal event
2023-03-08,01:14:03/227/Sent to machine_2
2023-03-08,01:14:03/228/Internal event
2023-03-08,01:14:03/229/Internal event
2023-03-08,01:14:04/230/Internal event
2023-03-08,01:14:04/231/RecFrom:process_2/QueueSize:
2023-03-08,01:14:04/232/Internal event
2023-03-08,01:14:04/233/RecFrom:process_2/QueueSize:
2023-03-08,01:14:05/234/Internal event
2023-03-08,01:14:05/235/Internal event
2023-03-08,01:14:05/236/Internal event
2023-03-08,01:14:06/237/Internal event
2023-03-08,01:14:06/238/Internal event
2023-03-08,01:14:06/239/Internal event
2023-03-08,01:14:07/240/RecFrom:process_3/QueueSize:
2023-03-08,01:14:07/241/Internal event
2023-03-08,01:14:07/242/Internal event
2023-03-08,01:14:07/243/Sent to machine_1
2023-03-08,01:14:08/244/RecFrom:process_3/QueueSize:
2023-03-08,01:14:08/245/Internal event
2023-03-08,01:14:08/246/Broadcast to all machines
2023-03-08,01:14:08/247/Internal event
2023-03-08,01:14:09/248/Internal event
2023-03-08,01:14:09/249/Sent to machine_2
2023-03-08,01:14:09/250/Internal event
2023-03-08,01:14:09/251/Internal event
2023-03-08,01:14:10/252/Internal event
2023-03-08,01:14:10/253/Broadcast to all machines
2023-03-08,01:14:10/254/Sent to machine_1
2023-03-08,01:14:10/255/Broadcast to all machines
2023-03-08,01:14:11/256/Internal event
2023-03-08,01:14:11/257/Internal event
2023-03-08,01:14:11/258/Internal event
2023-03-08,01:14:12/259/Sent to machine_2
2023-03-08,01:14:12/260/Internal event
2023-03-08,01:14:12/261/Internal event
2023-03-08,01:14:12/262/RecFrom:process_2/QueueSize:
2023-03-08,01:14:13/263/Internal event
