Time,Internal Clock,MSG
2023-03-08 01:21:17/159/Sent to machine_2
2023-03-08 01:21:18/160/Internal event
2023-03-08 01:21:18/161/Sent to machine_2
2023-03-08 01:21:18/162/Broadcast to all machines
2023-03-08 01:21:18/163/Internal event
2023-03-08 01:21:19/164/Internal event
2023-03-08 01:21:19/165/Broadcast to all machines
2023-03-08 01:21:19/166/Sent to machine_2
2023-03-08 01:21:19/167/Internal event
2023-03-08 01:21:19/168/Broadcast to all machines
2023-03-08 01:21:20/169/Internal event
2023-03-08 01:21:20/170/Internal event
2023-03-08 01:21:20/171/Internal event
2023-03-08 01:21:20/173/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:21/174/Internal event
2023-03-08 01:21:21/175/Sent to machine_2
2023-03-08 01:21:21/176/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:21/177/Sent to machine_1
2023-03-08 01:21:21/178/Internal event
2023-03-08 01:21:22/179/Internal event
2023-03-08 01:21:22/180/Internal event
2023-03-08 01:21:22/181/Sent to machine_2
2023-03-08 01:21:22/182/Internal event
2023-03-08 01:21:23/183/Internal event
2023-03-08 01:21:23/184/Internal event
2023-03-08 01:21:23/186/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:23/187/Internal event
2023-03-08 01:21:24/188/Internal event
2023-03-08 01:21:24/189/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:24/190/Internal event
2023-03-08 01:21:24/191/Internal event
2023-03-08 01:21:25/192/Internal event
2023-03-08 01:21:25/193/Internal event
2023-03-08 01:21:25/194/Broadcast to all machines
2023-03-08 01:21:25/195/Internal event
2023-03-08 01:21:26/196/Broadcast to all machines
2023-03-08 01:21:26/197/Sent to machine_2
2023-03-08 01:21:26/198/Sent to machine_2
2023-03-08 01:21:26/199/Internal event
2023-03-08 01:21:26/200/Internal event
2023-03-08 01:21:27/201/Internal event
2023-03-08 01:21:27/202/Internal event
2023-03-08 01:21:27/203/Internal event
2023-03-08 01:21:28/204/Internal event
2023-03-08 01:21:28/205/Internal event
2023-03-08 01:21:28/206/Sent to machine_2
2023-03-08 01:21:28/207/Internal event
2023-03-08 01:21:28/208/Sent to machine_2
2023-03-08 01:21:29/209/Sent to machine_2
2023-03-08 01:21:29/210/Internal event
2023-03-08 01:21:29/211/Sent to machine_1
2023-03-08 01:21:29/212/Internal event
2023-03-08 01:21:30/214/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:30/215/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:30/216/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:30/217/Internal event
2023-03-08 01:21:30/218/Internal event
2023-03-08 01:21:31/219/Internal event
2023-03-08 01:21:31/220/Sent to machine_1
2023-03-08 01:21:31/221/Internal event
2023-03-08 01:21:31/222/Sent to machine_1
2023-03-08 01:21:32/223/Internal event
2023-03-08 01:21:32/224/Internal event
2023-03-08 01:21:32/225/Internal event
2023-03-08 01:21:32/226/Broadcast to all machines
2023-03-08 01:21:33/227/Internal event
2023-03-08 01:21:33/228/Internal event
2023-03-08 01:21:33/229/Internal event
2023-03-08 01:21:33/230/Internal event
2023-03-08 01:21:34/231/Internal event
2023-03-08 01:21:34/232/Sent to machine_1
2023-03-08 01:21:34/233/Sent to machine_2
2023-03-08 01:21:34/234/Sent to machine_1
2023-03-08 01:21:34/235/Internal event
2023-03-08 01:21:35/236/Internal event
2023-03-08 01:21:35/237/Internal event
2023-03-08 01:21:35/240/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:35/241/Internal event
2023-03-08 01:21:36/242/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:36/243/Internal event
2023-03-08 01:21:36/244/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:36/245/Internal event
2023-03-08 01:21:36/246/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:37/247/Internal event
2023-03-08 01:21:37/248/Internal event
2023-03-08 01:21:37/249/Internal event
2023-03-08 01:21:38/250/Internal event
2023-03-08 01:21:38/251/Internal event
2023-03-08 01:21:38/252/Internal event
2023-03-08 01:21:38/253/Internal event
2023-03-08 01:21:39/254/Sent to machine_2
2023-03-08 01:21:39/255/Internal event
2023-03-08 01:21:39/256/Internal event
2023-03-08 01:21:39/257/Sent to machine_1
2023-03-08 01:21:39/258/Sent to machine_1
2023-03-08 01:21:40/259/Sent to machine_2
2023-03-08 01:21:40/260/Internal event
2023-03-08 01:21:40/261/Sent to machine_1
2023-03-08 01:21:40/262/Internal event
2023-03-08 01:21:40/263/Sent to machine_2
2023-03-08 01:21:41/264/Internal event
2023-03-08 01:21:41/265/Internal event
2023-03-08 01:21:41/266/Internal event
2023-03-08 01:21:41/267/Sent to machine_1
2023-03-08 01:21:42/268/Internal event
2023-03-08 01:21:42/269/Sent to machine_2
2023-03-08 01:21:42/270/Internal event
2023-03-08 01:21:42/271/Internal event
2023-03-08 01:21:43/272/Internal event
2023-03-08 01:21:43/273/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:43/274/Sent to machine_1
2023-03-08 01:21:43/275/Internal event
2023-03-08 01:21:43/277/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:44/278/Internal event
2023-03-08 01:21:44/279/Internal event
2023-03-08 01:21:44/280/Internal event
2023-03-08 01:21:45/281/Internal event
2023-03-08 01:21:45/282/Internal event
2023-03-08 01:21:45/283/Internal event
2023-03-08 01:21:45/284/Sent to machine_2
2023-03-08 01:21:46/285/Internal event
2023-03-08 01:21:46/286/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:46/287/Sent to machine_1
2023-03-08 01:21:46/288/Internal event
2023-03-08 01:21:46/289/Internal event
2023-03-08 01:21:47/290/Sent to machine_2
2023-03-08 01:21:47/291/Internal event
2023-03-08 01:21:47/292/Sent to machine_2
2023-03-08 01:21:47/294/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:48/295/Internal event
2023-03-08 01:21:48/296/Internal event
2023-03-08 01:21:48/297/Sent to machine_1
2023-03-08 01:21:48/298/Sent to machine_1
2023-03-08 01:21:48/299/Internal event
2023-03-08 01:21:49/300/Internal event
2023-03-08 01:21:49/302/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:49/303/Internal event
2023-03-08 01:21:49/304/Internal event
2023-03-08 01:21:50/305/Internal event
2023-03-08 01:21:50/306/Internal event
2023-03-08 01:21:50/307/Internal event
2023-03-08 01:21:50/308/Internal event
2023-03-08 01:21:51/309/RecFrom:process_1/QueueSize:2
2023-03-08 01:21:51/310/RecFrom:process_1/QueueSize:1
2023-03-08 01:21:51/311/Internal event
2023-03-08 01:21:51/312/Internal event
2023-03-08 01:21:52/313/Broadcast to all machines
2023-03-08 01:21:52/314/Sent to machine_1
2023-03-08 01:21:52/315/Internal event
2023-03-08 01:21:52/316/Internal event
2023-03-08 01:21:52/317/Broadcast to all machines
2023-03-08 01:21:53/318/Internal event
2023-03-08 01:21:53/319/Internal event
2023-03-08 01:21:53/320/Internal event
2023-03-08 01:21:53/321/Internal event
2023-03-08 01:21:54/322/Sent to machine_1
2023-03-08 01:21:54/323/Internal event
2023-03-08 01:21:54/324/Internal event
2023-03-08 01:21:54/325/Internal event
